team,avg_lap_time,latitude,longitude,circuitType,precipitation,windspeed,temp,race_condition
Aston Martin,145.0772,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
AlphaTauri,143.1917,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
McLaren,137.71557142857142,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
Alfa Romeo,145.14629999999997,36.1147,-115.173,Street circuit,0.0,5.6,61.9,Dry
Red Bull,91.6018,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Ferrari,92.12980000000002,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
McLaren,91.49199999999999,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Mercedes,92.0626,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
AlphaTauri,92.60440000000001,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Aston Martin,92.37769999999998,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Alpine F1 Team,92.37780000000001,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Haas F1 Team,93.8013,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Alfa Romeo,93.5547,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Williams,93.97319999999999,24.4672,54.6031,Race circuit,0.0,6.9,78.1,Dry
Red Bull,97.38099999999999,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Ferrari,97.93100000000001,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Mercedes,98.44580000000002,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Aston Martin,99.93820000000001,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
McLaren,98.81280000000001,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
RB F1 Team,99.84869999999998,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Williams,99.84079999999999,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Haas F1 Team,103.5527,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Sauber,100.38910000000001,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Alpine F1 Team,100.3997,26.0325,50.5106,Race circuit,0.0,18.8,63.3,Dry
Red Bull,94.40858333333335,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Ferrari,96.00336363636362,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Aston Martin,96.35359999999999,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
McLaren,95.61554545454543,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Mercedes,96.3411,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
RB F1 Team,97.71739999999998,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Haas F1 Team,97.75019999999999,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Williams,98.18050000000001,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Alpine F1 Team,102.25116666666668,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Sauber,98.73140000000001,21.6319,39.1044,Street circuit,0.0,9.6,76.5,Dry
Red Bull,84.82577777777777,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Ferrari,83.81241666666666,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
McLaren,84.02025000000002,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Mercedes,85.08736363636365,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Aston Martin,85.291,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
RB F1 Team,87.6271,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Sauber,86.47350000000002,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Haas F1 Team,86.4169,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Williams,86.2496,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Alpine F1 Team,86.5928,-37.8497,144.968,Street circuit,0.0,5.1,60.3,Dry
Red Bull,384.2637500000001,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
McLaren,385.037,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Ferrari,385.228,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Aston Martin,412.04727272727274,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Mercedes,385.89658333333324,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Haas F1 Team,444.95539999999994,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Sauber,444.3831,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
RB F1 Team,386.37533333333334,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Alpine F1 Team,444.4344,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Williams,445.1360000000001,34.8431,136.541,Race circuit,0.079,2.5,58.5,Wet
Red Bull,101.267,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Aston Martin,102.7829,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
McLaren,102.38980000000001,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Mercedes,103.88660000000002,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Ferrari,103.03010000000002,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Haas F1 Team,104.53149999999998,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Sauber,104.65240000000001,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Alpine F1 Team,104.333,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Williams,104.95060000000001,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
RB F1 Team,104.74099999999999,31.3389,121.22,Race circuit,0.039,10.3,66.6,Wet
Red Bull,93.86330000000001,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Ferrari,94.0188,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
McLaren,94.2917,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Mercedes,95.46220000000001,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Haas F1 Team,96.1584,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
RB F1 Team,96.5927,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Aston Martin,95.99620000000002,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Alpine F1 Team,96.17479999999999,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Williams,96.37239999999998,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Sauber,96.8126,25.9581,-80.2389,Street circuit,0.0,11.2,81.5,Dry
Red Bull,82.33760000000001,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
McLaren,81.80630000000001,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Ferrari,81.8672,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Mercedes,82.57310000000001,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Haas F1 Team,83.904,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
RB F1 Team,83.5284,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Alpine F1 Team,84.2182,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Aston Martin,84.7159,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Williams,84.7508,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Sauber,84.9288,44.3439,11.7167,Race circuit,0.0,5.1,64.0,Dry
Ferrari,435.19414285714277,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
McLaren,435.3479285714288,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
Mercedes,495.36275000000006,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
Red Bull,495.43216666666666,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
RB F1 Team,495.99000000000007,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
Williams,496.10349999999994,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
Alpine F1 Team,495.89750000000004,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
Aston Martin,496.06850000000003,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
Sauber,496.3633333333335,43.7347,7.42056,Street circuit,0.0,3.8,60.6,Dry
Mercedes,98.71780000000001,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Red Bull,100.8917,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
McLaren,99.1166,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Aston Martin,101.0203,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
RB F1 Team,101.92840000000001,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Haas F1 Team,99.58590000000001,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Ferrari,102.56749999999997,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Williams,103.25049999999999,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Alpine F1 Team,104.229,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Sauber,104.95830000000001,45.5,-73.5228,Street circuit,0.209,3.1,63.0,Wet
Mercedes,81.22959999999999,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Red Bull,82.04639999999999,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
McLaren,81.77040000000001,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Ferrari,81.7276,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Alpine F1 Team,82.30829999999999,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Haas F1 Team,83.6474,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Aston Martin,83.67390000000002,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Sauber,84.15339999999999,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
RB F1 Team,84.3303,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Williams,84.63980000000001,41.57,2.26111,Race circuit,0.0,5.4,71.1,Dry
Red Bull,71.0748,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
McLaren,71.4176,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Mercedes,71.3272,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Ferrari,75.0589,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Alpine F1 Team,72.59179999999999,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Haas F1 Team,72.42549999999997,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
RB F1 Team,73.07070000000002,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Aston Martin,73.44940000000001,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Williams,76.65240000000001,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Sauber,74.12049999999999,47.2197,14.7647,Race circuit,0.0,4.3,73.6,Dry
Mercedes,92.29666666666668,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
Red Bull,94.13881818181817,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
McLaren,92.93525,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
Ferrari,93.7436,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
Aston Martin,94.2208,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
Haas F1 Team,94.8211,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
RB F1 Team,94.95250000000001,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
Williams,94.87989999999999,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
Sauber,95.79679999999999,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
Alpine F1 Team,95.3806,52.0786,-1.01694,Race circuit,0.531,9.6,55.0,Wet
McLaren,84.85489999999999,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Red Bull,87.01800000000001,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Mercedes,87.04329999999999,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Ferrari,86.2438,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Aston Martin,87.45180000000002,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Williams,88.1534,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Haas F1 Team,89.29,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
RB F1 Team,87.9961,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Sauber,88.55210000000001,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Alpine F1 Team,88.69760000000001,47.5789,19.2486,Race circuit,0.071,5.4,74.5,Wet
Ferrari,110.77230000000002,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Mercedes,110.6019,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Red Bull,111.06929999999997,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
McLaren,111.0844,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Aston Martin,112.31880000000001,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Williams,112.7568,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Alpine F1 Team,112.21619999999999,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Sauber,122.26380000000002,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
RB F1 Team,112.99380000000001,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Haas F1 Team,113.04560000000001,50.4372,5.97139,Race circuit,1.429,4.5,61.0,Wet
Red Bull,77.4909,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
McLaren,77.4663,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
Mercedes,78.3203,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
Ferrari,78.28399999999999,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
Alpine F1 Team,79.22889999999998,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
Aston Martin,78.68870000000001,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
Haas F1 Team,79.98940000000002,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
RB F1 Team,79.56210000000002,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
Sauber,80.21430000000001,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
Williams,80.2789,52.3888,4.54092,Street circuit,0.327,11.4,65.5,Wet
McLaren,85.6736,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Ferrari,85.86930000000001,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Mercedes,86.6396,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Red Bull,86.83480000000002,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Williams,88.1533,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Aston Martin,88.30590000000001,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
RB F1 Team,88.74849999999998,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Haas F1 Team,88.79690000000001,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Alpine F1 Team,88.2481,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Sauber,89.4168,45.6156,9.28111,Race circuit,0.0,2.2,80.4,Dry
Ferrari,109.8021,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
McLaren,111.19069999999999,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
Red Bull,110.25729999999999,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
Mercedes,112.3973,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
Aston Martin,114.8521,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
Williams,111.9485,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
Haas F1 Team,112.79220000000001,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
RB F1 Team,114.3404,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
Alpine F1 Team,114.61860000000001,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
Sauber,115.32810000000002,40.3725,49.8533,Street circuit,0.031,12.5,74.5,Wet
McLaren,99.5274,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Red Bull,100.13859999999998,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Mercedes,99.79679999999999,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Haas F1 Team,101.1481,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Aston Martin,101.70340000000002,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Ferrari,101.17379999999999,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Williams,101.5021,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
RB F1 Team,101.8096,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Alpine F1 Team,102.05359999999999,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Sauber,103.1116,1.2914,103.864,Street circuit,0.72,3.4,81.7,Wet
Ferrari,123.85591666666666,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Red Bull,126.373,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
McLaren,126.3971818181818,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Alpine F1 Team,129.56019999999998,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Haas F1 Team,129.3074,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
RB F1 Team,129.4238,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Aston Martin,129.4767,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Mercedes,126.29599999999999,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Sauber,129.7919,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Williams,129.9551,30.1328,-97.6411,Race circuit,0.0,5.8,72.1,Dry
Red Bull,129.17481818181818,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Ferrari,127.23375000000003,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
McLaren,130.17900000000003,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Mercedes,127.48924999999998,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Haas F1 Team,127.66791666666667,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Alpine F1 Team,130.81854545454547,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
RB F1 Team,127.90283333333332,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Aston Martin,131.4984,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Williams,132.079,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Sauber,133.22570000000002,19.4042,-99.0907,Race circuit,0.051,5.4,59.9,Wet
Mercedes,87.61472727272725,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
McLaren,87.1035,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
RB F1 Team,87.30641666666666,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Alpine F1 Team,87.88616666666667,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Ferrari,88.72981818181819,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Aston Martin,88.43483333333332,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Red Bull,89.41845454545455,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Williams,89.88699999999999,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Haas F1 Team,90.4134,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Sauber,90.9044,-23.7036,-46.6997,Race circuit,0.346,6.0,71.4,Wet
Mercedes,100.5008,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Ferrari,99.9012,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Alpine F1 Team,101.18730000000001,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Red Bull,101.7715,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
McLaren,101.07880000000002,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
RB F1 Team,101.73150000000001,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Haas F1 Team,102.14969999999998,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Sauber,102.69389999999999,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Aston Martin,105.12299999999998,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Williams,103.5038,36.1147,-115.173,Street circuit,0.0,3.4,52.2,Dry
Red Bull,119.95208333333333,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
McLaren,119.73441666666666,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
Mercedes,120.20675000000001,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
Ferrari,120.29075,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
Aston Martin,128.20319999999998,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
RB F1 Team,124.59181818181818,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
Haas F1 Team,124.35681818181818,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
Alpine F1 Team,127.7482,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
Sauber,127.88310000000001,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
Williams,128.0246,25.49,51.4542,Race circuit,0.0,15.0,68.4,Dry
McLaren,99.44545454545455,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Ferrari,96.5819090909091,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Alpine F1 Team,97.76790909090909,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Mercedes,97.28663636363635,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Haas F1 Team,96.89527272727273,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Aston Martin,97.902,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
RB F1 Team,99.19739999999999,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Red Bull,98.36319999999999,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Sauber,99.31460000000001,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
Williams,105.7387,24.4672,54.6031,Race circuit,0.0,9.4,76.8,Dry
